,year,fips,state,state_po,county,office,candidate,party,candidatevotes,totalvotes,version,democrat_candidate,democrat_votes,republican_candidate,republican_votes,green_candidate,green_votes,other_candidate,other_votes,dem_share,rep_share
12623,2016,10001,Delaware,DE,Kent,President,Hillary Clinton,democrat,33351.0,74598,20191203,Hillary Clinton,33351.0,Donald Trump,36991.0,,,Other,4256.0,0.4470763291241052,0.49587120298131315
12624,2016,10003,Delaware,DE,New Castle,President,Hillary Clinton,democrat,162919.0,262391,20191203,Hillary Clinton,162919.0,Donald Trump,85525.0,,,Other,13947.0,0.6209016315346182,0.3259448685358873
12625,2016,10005,Delaware,DE,Sussex,President,Hillary Clinton,democrat,39333.0,106008,20191203,Hillary Clinton,39333.0,Donald Trump,62611.0,,,Other,4064.0,0.3710380348652932,0.590625235831258
12626,2016,01001,Alabama,AL,Autauga,President,Hillary Clinton,democrat,5936.0,24973,20191203,Hillary Clinton,5936.0,Donald Trump,18172.0,,,Other,865.0,0.2376967124494454,0.7276658791494814
12627,2016,01003,Alabama,AL,Baldwin,President,Hillary Clinton,democrat,18458.0,95215,20191203,Hillary Clinton,18458.0,Donald Trump,72883.0,,,Other,3874.0,0.193856010082445,0.765457123352413
12628,2016,01005,Alabama,AL,Barbour,President,Hillary Clinton,democrat,4871.0,10469,20191203,Hillary Clinton,4871.0,Donald Trump,5454.0,,,Other,144.0,0.46527844111185407,0.5209666634826631
12629,2016,01007,Alabama,AL,Bibb,President,Hillary Clinton,democrat,1874.0,8819,20191203,Hillary Clinton,1874.0,Donald Trump,6738.0,,,Other,207.0,0.21249574781721284,0.7640322031976414
12630,2016,01009,Alabama,AL,Blount,President,Hillary Clinton,democrat,2156.0,25588,20191203,Hillary Clinton,2156.0,Donald Trump,22859.0,,,Other,573.0,0.08425824605283727,0.8933484445833985
12631,2016,01011,Alabama,AL,Bullock,President,Hillary Clinton,democrat,3530.0,4710,20191203,Hillary Clinton,3530.0,Donald Trump,1140.0,,,Other,40.0,0.7494692144373672,0.24203821656050956
12632,2016,01013,Alabama,AL,Butler,President,Hillary Clinton,democrat,3726.0,8732,20191203,Hillary Clinton,3726.0,Donald Trump,4901.0,,,Other,105.0,0.4267063673843335,0.5612688960146587
12633,2016,01015,Alabama,AL,Calhoun,President,Hillary Clinton,democrat,13242.0,47864,20191203,Hillary Clinton,13242.0,Donald Trump,32865.0,,,Other,1757.0,0.2766588667892362,0.6866329600534848
12634,2016,01017,Alabama,AL,Chambers,President,Hillary Clinton,democrat,5784.0,13900,20191203,Hillary Clinton,5784.0,Donald Trump,7843.0,,,Other,273.0,0.41611510791366907,0.5642446043165468
12635,2016,01019,Alabama,AL,Cherokee,President,Hillary Clinton,democrat,1547.0,10733,20191203,Hillary Clinton,1547.0,Donald Trump,8953.0,,,Other,233.0,0.14413491102208142,0.8341563402590143
12636,2016,01021,Alabama,AL,Chilton,President,Hillary Clinton,democrat,2911.0,18369,20191203,Hillary Clinton,2911.0,Donald Trump,15081.0,,,Other,377.0,0.15847351516141325,0.8210027764167892
12637,2016,01023,Alabama,AL,Choctaw,President,Hillary Clinton,democrat,3109.0,7292,20191203,Hillary Clinton,3109.0,Donald Trump,4106.0,,,Other,77.0,0.4263576522216127,0.5630828304991772
12638,2016,01025,Alabama,AL,Clarke,President,Hillary Clinton,democrat,5749.0,13031,20191203,Hillary Clinton,5749.0,Donald Trump,7140.0,,,Other,142.0,0.4411787276494513,0.5479241807996317
12639,2016,01027,Alabama,AL,Clay,President,Hillary Clinton,democrat,1237.0,6624,20191203,Hillary Clinton,1237.0,Donald Trump,5245.0,,,Other,142.0,0.1867451690821256,0.7918176328502415
12640,2016,01029,Alabama,AL,Cleburne,President,Hillary Clinton,democrat,684.0,6593,20191203,Hillary Clinton,684.0,Donald Trump,5764.0,,,Other,145.0,0.1037463976945245,0.8742605794023964
12641,2016,01031,Alabama,AL,Coffee,President,Hillary Clinton,democrat,4221.0,20767,20191203,Hillary Clinton,4221.0,Donald Trump,15875.0,,,Other,671.0,0.20325516444358838,0.7644339577213849
12642,2016,01033,Alabama,AL,Colbert,President,Hillary Clinton,democrat,7312.0,24915,20191203,Hillary Clinton,7312.0,Donald Trump,16746.0,,,Other,857.0,0.2934778246036524,0.6721252257676099
12643,2016,01035,Alabama,AL,Conecuh,President,Hillary Clinton,democrat,3080.0,6585,20191203,Hillary Clinton,3080.0,Donald Trump,3420.0,,,Other,85.0,0.4677296886864085,0.5193621867881549
12644,2016,01037,Alabama,AL,Coosa,President,Hillary Clinton,democrat,1782.0,5252,20191203,Hillary Clinton,1782.0,Donald Trump,3381.0,,,Other,89.0,0.3392993145468393,0.6437547600913938
12645,2016,01039,Alabama,AL,Covington,President,Hillary Clinton,democrat,2387.0,15940,20191203,Hillary Clinton,2387.0,Donald Trump,13267.0,,,Other,286.0,0.14974905897114177,0.8323086574654956
12646,2016,01041,Alabama,AL,Crenshaw,President,Hillary Clinton,democrat,1664.0,6267,20191203,Hillary Clinton,1664.0,Donald Trump,4513.0,,,Other,90.0,0.2655177916068294,0.720121270145205
12647,2016,01043,Alabama,AL,Cullman,President,Hillary Clinton,democrat,3798.0,37873,20191203,Hillary Clinton,3798.0,Donald Trump,32989.0,,,Other,1086.0,0.10028252316954031,0.8710426953238455
12648,2016,01045,Alabama,AL,Dale,President,Hillary Clinton,democrat,4413.0,18749,20191203,Hillary Clinton,4413.0,Donald Trump,13808.0,,,Other,528.0,0.23537255320283748,0.7364659448503921
12649,2016,01047,Alabama,AL,Dallas,President,Hillary Clinton,democrat,12836.0,18792,20191203,Hillary Clinton,12836.0,Donald Trump,5789.0,,,Other,167.0,0.6830566198382291,0.308056619838229
12650,2016,01049,Alabama,AL,DeKalb,President,Hillary Clinton,democrat,3622.0,25826,20191203,Hillary Clinton,3622.0,Donald Trump,21405.0,,,Other,799.0,0.1402462634554325,0.8288159219391311
12651,2016,01051,Alabama,AL,Elmore,President,Hillary Clinton,democrat,8443.0,37260,20191203,Hillary Clinton,8443.0,Donald Trump,27634.0,,,Other,1183.0,0.22659688674181427,0.7416532474503489
12652,2016,01053,Alabama,AL,Escambia,President,Hillary Clinton,democrat,4605.0,14845,20191203,Hillary Clinton,4605.0,Donald Trump,9935.0,,,Other,305.0,0.3102054563826204,0.6692489053553385
12653,2016,01055,Alabama,AL,Etowah,President,Hillary Clinton,democrat,10442.0,44164,20191203,Hillary Clinton,10442.0,Donald Trump,32353.0,,,Other,1369.0,0.2364369169459288,0.7325649850557014
12654,2016,01057,Alabama,AL,Fayette,President,Hillary Clinton,democrat,1362.0,8249,20191203,Hillary Clinton,1362.0,Donald Trump,6712.0,,,Other,175.0,0.165110922536065,0.813674384773912
12655,2016,01059,Alabama,AL,Franklin,President,Hillary Clinton,democrat,2197.0,12040,20191203,Hillary Clinton,2197.0,Donald Trump,9466.0,,,Other,377.0,0.18247508305647842,0.7862126245847176
12656,2016,01061,Alabama,AL,Geneva,President,Hillary Clinton,democrat,1525.0,11758,20191203,Hillary Clinton,1525.0,Donald Trump,9994.0,,,Other,239.0,0.12969892838918184,0.8499744854567103
12657,2016,01063,Alabama,AL,Greene,President,Hillary Clinton,democrat,4013.0,4880,20191203,Hillary Clinton,4013.0,Donald Trump,838.0,,,Other,29.0,0.8223360655737705,0.17172131147540984
12658,2016,01065,Alabama,AL,Hale,President,Hillary Clinton,democrat,4775.0,8040,20191203,Hillary Clinton,4775.0,Donald Trump,3173.0,,,Other,92.0,0.5939054726368159,0.39465174129353237
12659,2016,01067,Alabama,AL,Henry,President,Hillary Clinton,democrat,2292.0,8072,20191203,Hillary Clinton,2292.0,Donald Trump,5632.0,,,Other,148.0,0.2839444995044599,0.6977205153617443
12660,2016,01069,Alabama,AL,Houston,President,Hillary Clinton,democrat,10664.0,42639,20191203,Hillary Clinton,10664.0,Donald Trump,30728.0,,,Other,1247.0,0.25009967400736416,0.7206547995966134
12661,2016,01071,Alabama,AL,Jackson,President,Hillary Clinton,democrat,3673.0,20984,20191203,Hillary Clinton,3673.0,Donald Trump,16672.0,,,Other,639.0,0.17503812428516966,0.79451010293557
12662,2016,01073,Alabama,AL,Jefferson,President,Hillary Clinton,democrat,156873.0,304191,20191203,Hillary Clinton,156873.0,Donald Trump,134768.0,,,Other,12550.0,0.5157055928676391,0.4430374337176314
12663,2016,01075,Alabama,AL,Lamar,President,Hillary Clinton,democrat,1036.0,6966,20191203,Hillary Clinton,1036.0,Donald Trump,5823.0,,,Other,107.0,0.14872236577662934,0.8359173126614987
12664,2016,01077,Alabama,AL,Lauderdale,President,Hillary Clinton,democrat,9952.0,39525,20191203,Hillary Clinton,9952.0,Donald Trump,27899.0,,,Other,1674.0,0.25179000632511067,0.7058570524984187
12665,2016,01079,Alabama,AL,Lawrence,President,Hillary Clinton,democrat,3627.0,14829,20191203,Hillary Clinton,3627.0,Donald Trump,10833.0,,,Other,369.0,0.24458830669633824,0.730528019421404
12666,2016,01081,Alabama,AL,Lee,President,Hillary Clinton,democrat,21230.0,59191,20191203,Hillary Clinton,21230.0,Donald Trump,34617.0,,,Other,3344.0,0.35866939230626277,0.5848355324289165
12667,2016,01083,Alabama,AL,Limestone,President,Hillary Clinton,democrat,9468.0,40294,20191203,Hillary Clinton,9468.0,Donald Trump,29067.0,,,Other,1759.0,0.23497294882612796,0.7213729091179828
12668,2016,01085,Alabama,AL,Lowndes,President,Hillary Clinton,democrat,4883.0,6684,20191203,Hillary Clinton,4883.0,Donald Trump,1751.0,,,Other,50.0,0.7305505685218432,0.26196888090963494
12669,2016,01087,Alabama,AL,Macon,President,Hillary Clinton,democrat,7566.0,9140,20191203,Hillary Clinton,7566.0,Donald Trump,1431.0,,,Other,143.0,0.8277899343544858,0.15656455142231948
12670,2016,01089,Alabama,AL,Madison,President,Hillary Clinton,democrat,62822.0,163389,20191203,Hillary Clinton,62822.0,Donald Trump,89520.0,,,Other,11047.0,0.38449344815134434,0.5478949011255347
12671,2016,01091,Alabama,AL,Marengo,President,Hillary Clinton,democrat,5615.0,10994,20191203,Hillary Clinton,5615.0,Donald Trump,5233.0,,,Other,146.0,0.5107331271602692,0.47598690194651627
12672,2016,01093,Alabama,AL,Marion,President,Hillary Clinton,democrat,1432.0,12984,20191203,Hillary Clinton,1432.0,Donald Trump,11274.0,,,Other,278.0,0.11028958718422674,0.8682994454713494
12673,2016,01095,Alabama,AL,Marshall,President,Hillary Clinton,democrat,4917.0,35316,20191203,Hillary Clinton,4917.0,Donald Trump,29233.0,,,Other,1166.0,0.1392286782195039,0.8277551251557368
12674,2016,01097,Alabama,AL,Mobile,President,Hillary Clinton,democrat,72186.0,172737,20191203,Hillary Clinton,72186.0,Donald Trump,95116.0,,,Other,5435.0,0.417895413258306,0.5506405691889983
12675,2016,01099,Alabama,AL,Monroe,President,Hillary Clinton,democrat,4332.0,10271,20191203,Hillary Clinton,4332.0,Donald Trump,5795.0,,,Other,144.0,0.4217700321292961,0.564209911401032
12676,2016,11001,District of Columbia,DC,District of Columbia,President,Hillary Clinton,democrat,282830.0,311268,20191203,Hillary Clinton,282830.0,Donald Trump,12723.0,,,Other,15715.0,0.9086382152999987,0.040874744593083774
12677,2016,01101,Alabama,AL,Montgomery,President,Hillary Clinton,democrat,58916.0,95878,20191203,Hillary Clinton,58916.0,Donald Trump,34003.0,,,Other,2959.0,0.6144892467510795,0.35464861594943575
12678,2016,01103,Alabama,AL,Morgan,President,Hillary Clinton,democrat,11254.0,50644,20191203,Hillary Clinton,11254.0,Donald Trump,37486.0,,,Other,1904.0,0.22221783429428954,0.7401863991785799
12679,2016,01105,Alabama,AL,Perry,President,Hillary Clinton,democrat,3824.0,5278,20191203,Hillary Clinton,3824.0,Donald Trump,1407.0,,,Other,47.0,0.7245168624478969,0.26657824933687
12680,2016,01107,Alabama,AL,Pickens,President,Hillary Clinton,democrat,3972.0,9542,20191203,Hillary Clinton,3972.0,Donald Trump,5456.0,,,Other,114.0,0.41626493397610564,0.5717878851393837
12681,2016,01109,Alabama,AL,Pike,President,Hillary Clinton,democrat,5056.0,13168,20191203,Hillary Clinton,5056.0,Donald Trump,7693.0,,,Other,419.0,0.3839611178614824,0.5842193195625759
12682,2016,01111,Alabama,AL,Randolph,President,Hillary Clinton,democrat,2291.0,10187,20191203,Hillary Clinton,2291.0,Donald Trump,7705.0,,,Other,191.0,0.2248944733483852,0.756356140178659
12683,2016,01113,Alabama,AL,Russell,President,Hillary Clinton,democrat,9579.0,19256,20191203,Hillary Clinton,9579.0,Donald Trump,9210.0,,,Other,467.0,0.49745533859576235,0.47829248026589116
12684,2016,01115,Alabama,AL,St. Clair,President,Hillary Clinton,democrat,5589.0,38400,20191203,Hillary Clinton,5589.0,Donald Trump,31651.0,,,Other,1160.0,0.145546875,0.8242447916666666
12685,2016,01117,Alabama,AL,Shelby,President,Hillary Clinton,democrat,22977.0,101254,20191203,Hillary Clinton,22977.0,Donald Trump,73020.0,,,Other,5257.0,0.22692436842001304,0.7211566950441464
12686,2016,01119,Alabama,AL,Sumter,President,Hillary Clinton,democrat,4746.0,6411,20191203,Hillary Clinton,4746.0,Donald Trump,1581.0,,,Other,84.0,0.740290126345344,0.2466073935423491
12687,2016,01121,Alabama,AL,Talladega,President,Hillary Clinton,democrat,12121.0,33407,20191203,Hillary Clinton,12121.0,Donald Trump,20614.0,,,Other,672.0,0.3628281497889664,0.617056305564702
12688,2016,01123,Alabama,AL,Tallapoosa,President,Hillary Clinton,democrat,5519.0,19486,20191203,Hillary Clinton,5519.0,Donald Trump,13594.0,,,Other,373.0,0.2832289849122447,0.6976290670224776
12689,2016,01125,Alabama,AL,Tuscaloosa,President,Hillary Clinton,democrat,31762.0,82700,20191203,Hillary Clinton,31762.0,Donald Trump,47723.0,,,Other,3215.0,0.38406287787182586,0.577061668681983
12690,2016,01127,Alabama,AL,Walker,President,Hillary Clinton,democrat,4497.0,29472,20191203,Hillary Clinton,4497.0,Donald Trump,24266.0,,,Other,709.0,0.15258550488599348,0.82335776330076
12691,2016,01129,Alabama,AL,Washington,President,Hillary Clinton,democrat,2374.0,8533,20191203,Hillary Clinton,2374.0,Donald Trump,6042.0,,,Other,117.0,0.2782139927340912,0.7080745341614907
12692,2016,01131,Alabama,AL,Wilcox,President,Hillary Clinton,democrat,4339.0,6118,20191203,Hillary Clinton,4339.0,Donald Trump,1737.0,,,Other,42.0,0.709218698921216,0.28391631252043154
12693,2016,01133,Alabama,AL,Winston,President,Hillary Clinton,democrat,872.0,10313,20191203,Hillary Clinton,872.0,Donald Trump,9228.0,,,Other,213.0,0.08455347619509357,0.8947929797343159
